,INSTNM,CITY,STABBR,WOMENONLY,HBCU,ADM_RATE,SAT_AVG,ACTCMMID,FEMALE,FIRST_GEN,FAMINC,AVGFACSAL,PFTFAC,PCTPELL,DEBT_MDN_SUPP,C150_4_POOLED,D150_4_WHITE,D150_4_BLACK,D150_4_HISP,D150_4_ASIAN,D150_4_AIAN,D150_4_NHPI,D150_4_2MOR,D150_4_NRA,D150_4_UNKN,RET_FT4_POOLED,TRANS_4_POOLED_SUPP,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,COMPL_RPY_3YR_RT,FIRSTGEN_RPY_3YR_RT,NET_PRICE
329,University of Hawaii at Hilo,Hilo,HI,0,0,0.238492441,-1.002372328,-1.229756879,0.599770286,0.389891302,-0.599795929,0.861963024,0.284093024,0.408753104,-0.789474207,-0.533520407,-0.354626369,-0.199444558,-0.266541596,0.544604788,0.003038885,10.17377967,1.206628687,-0.239696279,-0.062178647,-0.514003906,-0.694549497,-1.302191867,-0.699932784,0.075453496,2.005048253,-0.022696326,3.801874511,10.65143202,0.009650885,-0.595882358,0.04432064,0.429955708,-0.641904853
330,University of Hawaii at Manoa,Honolulu,HI,0,0,0.74251211,0.039205561,-0.086332386,0.029666946,-0.024181596,-0.038362317,1.638348267,0.470866081,-0.531714851,-0.5176396,0.328710617,-0.075600398,-0.161711891,-0.071811536,5.049806713,0.107853455,17.97367497,5.619651268,0.15522287,-0.058173439,0.384890691,-0.694549497,-1.486188444,-0.678681185,-0.106780462,5.634638869,-0.212276723,0.971785853,8.496806273,-0.197065633,-0.638109865,0.5581891,0.700280266,-0.067837633
331,Hawaii Pacific University,Honolulu,HI,0,0,1.232159537,NA,NA,0.648703381,0.314689269,0.009263667,0.544424707,-0.565492259,-0.891847908,-0.420555812,-0.205575792,-0.269937975,-0.172193187,-0.025992699,0.482205869,-0.031899305,1.944532344,2.861512154,0.275415655,-0.055169532,-0.173624177,-0.694549497,-1.119362288,-0.480332931,0.153301012,1.970315328,-0.115469711,0.695769403,5.06394784,0.999341616,0.166696748,0.276753025,0.291572159,0.270838411
332,University of Hawaii-West Oahu,Kapolei,HI,0,0,0.184472634,NA,NA,1.040099279,0.682939342,-0.835509783,0.654872817,-0.161591059,-0.350563584,-1.479254522,-0.788216078,-0.433074566,-0.209925854,-0.335269852,-0.179222669,-0.206590254,0.584917568,-0.14179488,-0.342718666,-0.064181251,-0.571230398,-0.694549497,-1.738259864,-0.670079348,-0.027753438,5.175217003,-0.184041344,2.226740641,11.03030938,-0.502892812,-0.644319793,0.227866305,0.225716311,-1.351396719
333,Boise Bible College,Boise,ID,0,0,1.571641812,-0.123310138,-0.086332386,-0.777756512,NA,-0.561952274,-1.189854255,0.605856933,1.358441333,0.1901983,-0.065780423,-0.401873579,-0.207829595,-0.327633379,-0.297780614,-0.206590254,-0.130669156,-0.295024831,-0.291207472,-0.060176043,-1.078421307,-0.622362957,1.262479233,-0.713088535,-0.464171331,-0.658335552,0.28385921,-0.143320602,-0.014539496,-0.372633088,-0.485345647,NA,0.98873799,-0.037621567
334,Boise State University,Boise,ID,0,0,0.650827116,-0.115923061,-0.086332386,-0.14126617,0.027035699,0.023510071,0.047814272,-0.286939707,-0.419444455,-0.226388236,-0.60676935,0.990581908,-0.088342817,0.443650386,0.05165333,0.527111734,1.372062965,0.256602992,0.035030086,0.022932035,0.177063833,1.068138864,0.701153524,-0.66147751,-0.057830888,-0.347318001,-0.075133457,0.01124861,0.448532823,0.107345679,-0.433182256,-0.196810185,-0.085340058,-0.001910345
335,Idaho State University,Pocatello,ID,0,0,NA,NA,NA,-0.203897201,0.104576326,-0.404149547,-0.179578896,0.969046607,-0.126022792,-0.5176396,-0.822686169,0.432529965,-0.180578224,-0.048902117,-0.160502993,0.736740873,-0.130669156,-0.295024831,-0.171014688,-0.001099216,-0.023952596,0.902483758,0.44635911,-0.681211137,-0.096164892,-0.470462006,0.154783195,-0.077076654,-0.068118112,1.397200121,-0.400890632,-0.474203022,-0.519424571,0.602383465
336,University of Idaho,Moscow,ID,0,0,0.278140006,-0.005116902,-0.086332386,-0.725356877,-0.274370677,-0.025828195,0.509909673,0.541218457,-0.086972219,0.110492509,0.372276981,0.825662404,-0.172193187,-0.106175664,-0.141783317,0.562049924,0.799593586,1.635672549,-0.102333096,0.055975006,0.404765193,0.93302741,0.78556633,-0.674633261,-0.11857554,-0.453095544,-0.034797202,-0.054995338,0.38730012,0.118672611,-0.440634169,0.184150295,0.148103465,-0.004052387
337,The College of Idaho,Caldwell,ID,0,0,1.186069243,NA,NA,-1.09589572,-0.304305635,0.483433633,-0.270942222,-0.025528851,-0.056057182,0.598823964,0.671017769,-0.345711802,-0.209925854,-0.247450413,-0.272821047,-0.101775684,-0.059110483,-0.26437884,0.326926848,0.046963286,0.765850596,1.3592317,0.400846215,-0.655405625,0.109659223,-0.292061075,-0.046898078,0.213660672,0.023730944,0.442906055,-0.11895992,0.820636937,1.086872606,-0.430182682
338,Lewis-Clark State College,Lewiston,ID,0,0,1.607820215,-0.906340324,-0.658044633,0.157539298,0.606224422,-0.527925417,-0.573456347,1.236171362,-0.301750368,-0.910634774,-1.017537933,0.014436736,-0.205733336,-0.228359231,-0.272821047,0.631926303,0.012448189,0.317894972,-0.205355483,-0.062178647,-0.896469889,1.2737867,1.0162428,-0.688295003,-0.38101603,-0.500458623,0.92520566,-0.032914022,-0.144658991,-0.214056032,-0.390954748,0.273295652,-0.032783398,0.283219228
339,Northwest Nazarene University,Nampa,ID,0,0,-0.504403807,-0.042052288,0.199523737,0.392182184,-0.374039446,0.095432346,-0.698522589,1.275454414,-0.294157201,0.598823964,0.043853616,-0.255674667,-0.205733336,-0.243632177,-0.279060938,0.037977075,-0.130669156,-0.26437884,-0.325548268,-0.045156511,0.237049223,-0.694549497,0.75094541,-0.669573357,-0.110908739,-0.363105694,0.001505427,-0.029233803,-0.489092947,-0.130519905,0.054918052,0.596068063,0.463842963,-0.311050545
340,Brigham Young University-Idaho,Rexburg,ID,0,0,1.643007428,-0.160245524,-0.086332386,-0.344139237,-0.933144605,-0.192047487,0.523715687,-1.240446519,-0.063650349,-1.905064017,0.429727133,0.98701608,-0.201540817,-0.05653859,-0.197942344,-0.066837495,0.298682879,1.94213245,-0.119503494,-0.065182554,-0.278454553,0.526601113,0.903822058,-0.721690373,-0.527864754,-0.498879853,-0.155805966,0.051731022,1.175671176,0.427331523,-0.331339443,0.788400686,0.877325043,-1.750396734
341,American Academy of Art,Chicago,IL,0,0,NA,NA,NA,0.567211619,0.306665392,0.283805206,-0.91860669,1.275454414,0.785699603,1.901785485,0.069227433,-0.375129875,-0.186867002,-0.255086886,-0.28530083,-0.206590254,-0.130669156,-0.23373285,-0.342718666,-0.065182554,-0.024351056,0.909010935,-0.066730709,-0.189894417,0.850979887,0.088422325,-0.280848356,-0.025553584,0.241872449,-0.570854407,-0.659223619,-0.775659729,-0.940044127,1.24502107
342,School of the Art Institute of Chicago,Chicago,IL,0,0,0.002093835,0.689268357,0.48537986,0.996365548,-1.508460023,1.00431069,1.012610997,-1.584351785,-1.194489845,0.598823964,0.48191102,-0.210210371,-0.159615632,-0.178722157,0.070373006,-0.101775684,-0.130669156,-0.14179488,0.670334804,-0.061177345,0.597896406,0.912402205,-0.751758133,-0.575965125,-0.172243146,1.240923913,-0.123536962,-0.077076654,-0.022193584,3.92593781,-0.16615537,-0.040711027,-0.07075137,2.3872723
343,Augustana College,Rock Island,IL,0,0,-0.847355244,NA,NA,0.106709556,-1.174761444,1.498070837,0.068117233,0.426583368,-0.923305314,1.86091321,1.210570441,0.01889402,-0.172193187,-0.232177468,-0.235381695,-0.171652064,-0.059110483,-0.20308686,-0.256866677,-0.027133072,0.795491817,-0.694549497,0.781676339,-0.560785412,-0.125652587,-0.323636461,-0.264713854,-0.128599725,0.318413329,-0.068221776,-0.512669328,1.043590353,1.434209066,0.03351008
344,Aurora University,Aurora,IL,0,0,0.535353583,-0.529599386,-0.658044633,0.476004876,0.755307779,0.116796103,0.142426072,-1.138667702,0.038315034,-0.124353174,0.333019378,-0.180792298,-0.134460521,-0.045083881,-0.260341263,-0.136713874,-0.130669156,-0.26437884,-0.342718666,-0.059174741,-0.131656859,-0.694549497,0.02935207,-0.354341311,0.738336891,-0.268379536,-0.123536962,-0.121239286,-0.045155848,-0.539705343,0.005238631,0.349766717,0.421238692,-0.570172971
345,Blackburn College,Carlinville,IL,0,0,-0.543555777,-0.418793227,-0.372188509,-0.447082509,0.427542427,-0.527179456,-0.520668647,0.151244884,0.862173641,-0.857432859,-0.466016479,-0.323425382,-0.191059521,-0.327633379,-0.297780614,-0.171652064,-0.130669156,-0.17244087,-0.342718666,-0.064181251,-0.5758113,-0.694549497,0.938831978,-0.093250243,-0.609840547,-0.549400471,-0.212276723,-0.014512926,-0.094907419,-0.570854407,-0.444360125,0.67904192,0.182136503,-1.074646094
346,Blessing Rieman College of Nursing and Health Sciences,Quincy,IL,0,0,NA,NA,NA,2.128759473,NA,-0.25806919,-0.496305093,1.275454414,-0.616324424,-0.27493013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43791783,-0.499560568,-0.663508153,-0.399417388,-0.280848356,-0.143320602,-1.086111805,-0.570854407,-0.659223619,NA,1.365695434,NA
347,Bradley University,Peoria,IL,0,0,-0.03755373,0.748364975,0.771235983,-0.580398101,-1.174087833,1.435091447,0.464837099,-0.07088292,-0.940118755,1.478597252,1.14929028,0.328229522,0.03324022,-0.090902719,-0.054424831,-0.136713874,-0.059110483,0.164665022,-0.274037074,-0.060176043,0.880616144,-0.694549497,0.329659379,-0.512210329,-0.363323413,-0.187862302,-0.200175846,-0.110198628,-0.535017475,-0.417940818,1.762648135,0.870403708,1.091225718,0.638396485
348,Chicago State University,Chicago,IL,0,0,-2.242949529,-1.379113267,-1.515613002,0.940427298,0.668565775,-1.373539202,0.096541379,0.414084215,1.623117436,0.744449646,-1.697843476,-0.426834368,0.85707011,-0.220722758,-0.272821047,-0.171652064,-0.130669156,-0.295024831,-0.291207472,-0.036144791,-1.113406505,2.890011213,-2.058795127,3.055528284,-0.258936971,-0.571503241,-0.151772341,-0.143320602,-1.086111805,-0.352810956,0.829917013,-2.231484202,-1.702074091,-0.484821783
349,University of Chicago,Chicago,IL,0,0,-2.877310568,3.282132465,3.058084969,-0.642559864,-1.670717043,1.772564149,4.179060856,0.677637783,-1.611571655,-0.630256794,2.033543861,0.038506069,-0.075765261,0.187828543,0.968917434,-0.171652064,-0.059110483,1.513088588,1.906603446,0.138081781,1.746120199,-0.694549497,-0.433556865,-0.493488683,-0.211166904,2.090301795,-0.184041344,-0.110198628,0.245699493,0.963944952,0.572826011,1.264311877,1.555778988,0.551487519
350,Columbia College Chicago,Chicago,IL,0,0,1.071586899,NA,NA,0.207923971,-0.795354604,0.451632164,0.309316415,-1.274372792,-0.186225758,0.695907752,-0.353031181,0.60814695,0.794182332,0.531469824,0.064133114,0.317482594,-0.130669156,-0.295024831,0.00068929,0.050968495,-0.165001097,-0.694549497,-0.019272818,0.02363355,-0.036599747,-0.142077992,-0.167906843,-0.110198628,0.708771813,-0.133351638,0.174148661,-0.732172429,-0.817928974,1.047002333
351,Concordia University-Chicago,River Forest,IL,0,0,-0.799282571,-0.108535984,-0.086332386,-0.227527901,0.160610249,0.093115043,-1.217872341,-0.093738514,0.097433262,0.259030705,0.15923267,-0.232496791,-0.100920372,-0.109993901,-0.260341263,-0.171652064,-0.130669156,-0.11114889,-0.342718666,-0.061177345,-0.570707528,-0.694549497,-0.081512675,-0.094768214,0.792004496,-0.178389686,-0.224377599,-0.066035996,-0.159967167,-0.443426416,-0.496523517,0.215608162,-0.148297832,-0.510807462
352,DePaul University,Chicago,IL,0,0,0.274670844,NA,NA,-0.267658852,-0.311098197,0.494705016,1.279797969,-0.558349886,-0.334292512,0.598823964,1.065030058,0.82120512,0.186267146,1.356208899,0.869079164,0.003038885,0.584917568,2.126008391,0.00068929,0.111046624,0.843529874,-0.694549497,-0.033276786,-0.334607684,0.343791525,0.653621734,-0.252612977,-0.091797531,0.345202636,-0.09937084,-0.223286704,0.242934389,0.223532534,0.892571785
353,East-West University,Chicago,IL,0,0,NA,NA,NA,-0.845332637,1.57077457,-1.479546177,-0.317639033,-1.367223642,1.859590347,-1.557406971,-1.94583663,-0.429508739,0.230288591,-0.140539793,-0.272821047,-0.171652064,-0.130669156,-0.17244087,0.326926848,-0.062178647,-2.555102888,-0.694549497,-2.078245082,2.133613697,0.371509959,2.211867031,0.017639929,-0.143320602,-0.374281628,-0.466080281,-0.543718966,-2.893914917,-2.219869376,1.018924052
354,Eastern Illinois University,Charleston,IL,0,0,-0.804238517,-0.381857841,-0.372188509,0.099138947,0.011855603,-0.009975722,0.358449581,0.625141341,-0.033277682,0.356114493,0.423024615,0.615278604,0.328812776,-0.106175664,-0.21666202,-0.066837495,0.084006861,0.317894972,-0.239696279,0.026937244,0.188528073,1.448904407,0.481758029,0.21793388,-0.349759073,-0.498879853,-0.18807497,-0.121239286,-0.18292943,-0.38396002,-0.44311814,0.042436476,0.026801475,0.582629079
355,Elmhurst College,Elmhurst,IL,0,0,-0.577751802,0.209108337,0.199523737,0.050905007,-0.088181782,0.34137905,0.283734683,-0.797262267,-0.465003456,0.259030705,0.984121094,-0.049748151,-0.147038076,-0.148176265,-0.172982777,0.037977075,-0.130669156,-0.019210919,-0.205355483,-0.04015,0.520356154,-0.694549497,0.441691121,-0.495006654,0.291303427,0.230511562,-0.264713854,-0.088117312,0.180639746,-0.555279875,-0.44311814,0.518373205,0.823226211,-0.144452742
356,Eureka College,Eureka,IL,0,0,-0.20159553,-0.211955065,-0.372188509,-1.036232729,0.110113092,0.316700875,-0.542189786,0.118747086,0.022586332,0.453198282,0.107048782,-0.326099752,-0.199444558,-0.327633379,-0.297780614,-0.206590254,-0.130669156,-0.20308686,-0.325548268,-0.059174741,0.082939863,-0.694549497,1.100266606,-0.512210329,-0.556762695,-0.543085394,-0.163873217,0.018609048,0.421743515,-0.446258149,-0.351211212,0.553525103,0.740894162,-0.885853078
357,Governors State University,University Park,IL,0,0,-1.36624275,-1.113178487,-1.229756879,0.781242169,0.698801602,-0.977898982,0.168007803,-0.399432084,0.661497088,-0.663265282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.908469628,NA,-0.748257142,1.174255817,-0.047805071,-0.443622928,-0.200175846,-0.121239286,-0.251816222,-0.417940818,0.513210707,-0.980514469,-0.277596838,1.036741954
358,Greenville College,Greenville,IL,0,0,-0.502917023,-0.293212914,-0.372188509,-0.920376717,-0.613305637,0.158048579,-0.560462451,1.165461868,-0.101616184,-0.323472024,0.086941229,-0.253000297,-0.172193187,-0.293269251,-0.28530083,-0.066837495,-0.130669156,-0.295024831,-0.291207472,-0.058173439,0.245693712,-0.694549497,0.265474527,-0.253143222,-0.37806726,-0.5067737,-0.010595449,-0.106518409,-0.940684135,-0.216887765,1.510525075,-0.497799679,-0.009899969,-0.277490314
359,Harrington College of Design,Chicago,IL,0,0,NA,NA,NA,1.522372953,NA,-0.686328574,-0.330226869,NA,0.387058342,1.666745634,-0.332444876,-0.406330862,-0.205733336,-0.293269251,-0.266581155,-0.206590254,-0.130669156,-0.23373285,-0.342718666,-0.058173439,-1.221821984,-0.694549497,-0.920194746,0.668265374,-0.004163282,-0.658335552,-0.280848356,-0.143320602,-1.086111805,-0.570854407,2.818335822,-0.648320535,-0.740865609,NA
360,Hebrew Theological College,Skokie,IL,0,0,1.503249762,-0.101148906,-0.372188509,2.48585938,NA,-0.441858479,-0.463820355,-1.334368726,0.903936059,-2.119522105,-1.940091615,-0.195055606,-0.212022113,-0.335269852,-0.297780614,-0.206590254,-0.130669156,-0.295024831,-0.342718666,-0.065182554,-3.306427051,-0.694549497,1.716830188,-0.748507866,-0.711867973,-0.658335552,-0.280848356,-0.143320602,-1.086111805,-0.570854407,-0.633141923,NA,NA,1.26079839
361,Rosalind Franklin University of Medicine and Science,North Chicago,IL,0,0,NA,NA,NA,NA,NA,NA,0.951296054,0.34373184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,University of Illinois at Chicago,Chicago,IL,0,0,0.506113504,0.223882492,0.199523737,-0.514665237,0.663295755,-0.398062,1.403646034,0.150887765,0.582311204,-0.323472024,0.475208503,0.640239394,0.418951924,2.299313305,4.394618067,-0.031899305,-0.130669156,-0.295024831,0.292586053,0.066989329,0.52446773,0.351620186,-0.841227928,-0.334607684,0.964802392,2.879686444,-0.244545726,-0.069716216,-0.060464024,-0.222551232,-0.469199835,0.437001106,0.797960617,-0.047369233
363,Benedictine University,Lisle,IL,0,0,NA,NA,NA,-0.12770633,0.206379531,0.105246013,0.296322519,-1.433647713,-0.116260148,-0.214155678,0.115187554,-0.286875654,-0.151230595,-0.140539793,0.326208572,-0.171652064,0.155565534,-0.295024831,-0.256866677,0.026937244,-0.290649491,-0.547488956,-0.426554882,-0.308296181,0.003503519,1.935582404,-0.159839592,0.000207952,-1.086111805,-0.43776295,1.377632625,0.669958466,-0.134865675,-0.15514923
364,University of Illinois at Urbana-Champaign,Champaign,IL,0,0,-0.043500865,1.797329942,1.628804353,-0.904446372,-0.957447157,1.06467546,1.900256469,0.307305737,-1.104456581,0.492031797,1.669214151,3.40464686,0.653732961,1.46311952,5.511558711,0.177729835,-0.059110483,4.240581711,11.19578865,-0.048160417,1.370622376,-0.694549497,-0.291572192,-0.469707132,-0.144524712,2.07925041,-0.256646603,-0.117559067,0.016076856,1.660551303,-0.585946474,0.812422194,1.097580839,1.051260238
365,Illinois Wesleyan University,Bloomington,IL,0,0,-0.22439288,1.383653617,1.34294823,-0.364305847,-1.495276152,2.16215506,0.377534365,0.261951668,-1.164117178,1.860427791,1.529418782,-0.113041583,-0.16380815,-0.277996305,-0.141783317,-0.136713874,-0.130669156,-0.14179488,0.017859688,-0.003101821,1.305787144,-0.694549497,0.609349736,-0.544593718,-0.3161431,0.012641399,-0.260680228,-0.124919505,-0.064291068,0.687850971,-0.408342545,1.360207893,1.882219441,0.723433566
366,Illinois College,Jacksonville,IL,0,0,-0.293776118,NA,NA,-0.663348155,-0.258867613,0.295463678,-0.706237714,0.631926595,-0.079379052,1.099776311,1.114820189,-0.267263605,-0.188963261,-0.308542197,-0.279060938,-0.136713874,-0.130669156,-0.17244087,-0.239696279,-0.065182554,0.318504392,-0.694549497,0.510932962,-0.13625943,-0.110908739,-0.5067737,-0.196142221,-0.102838189,0.337548548,-0.134767504,-0.55365485,1.223016942,1.457755668,-0.614697103
367,Illinois Institute of Technology,Chicago,IL,0,0,-0.680339877,1.398427772,1.34294823,-2.448138398,-0.245321118,0.027222297,2.142267769,-0.355506489,-0.677612128,1.480247677,0.905127136,-0.229822421,-0.172193187,-0.167267448,0.070373006,-0.066837495,0.227124206,-0.23373285,0.653164407,-0.033140885,0.948736727,-0.340328353,-0.898021797,-0.452503457,0.204019848,1.394064535,-0.14370509,-0.091797531,-0.393416848,3.178360263,-0.127653819,1.202832326,1.682633087,-0.388332672
368,Argosy University-Chicago,Chicago,IL,0,0,NA,NA,NA,0.326584253,1.400227074,-1.312210686,-0.131257848,-1.191164145,1.912200146,-0.857432859,-1.266488589,-0.434857479,-0.201540817,-0.331451615,-0.291540722,-0.206590254,-0.130669156,-0.295024831,-0.342718666,-0.060176043,-2.526440771,-0.465958785,-1.737092867,2.810122919,0.106710453,-0.5067737,-0.087234333,-0.143320602,-1.086111805,-0.300423893,-0.480377705,-1.401224735,-1.930731788,-0.406784114
369,Illinois State University,Normal,IL,0,0,1.054736684,0.209108337,0.199523737,-0.19726082,-0.486342571,0.898163299,0.27480138,0.441225233,-0.737815094,0.259030705,1.087052616,1.713553354,0.278502554,0.470378041,0.163971384,0.177729835,-0.130669156,-0.295024831,-0.15384429,0.040955474,0.579264859,-0.694549497,0.826411236,-0.356365273,-0.155140283,-0.299954922,-0.240512101,-0.113878847,-0.052809936,-0.512803878,-0.615754126,0.745857625,0.998004762,1.597242909
370,Sanford-Brown College-Chicago,Chicago,IL,0,0,NA,NA,NA,0.456387969,0.961284491,-1.061286003,-0.786637441,NA,2.260401085,5.332823642,-1.651404604,-0.406330862,-0.038032595,-0.216904522,-0.279060938,-0.136713874,-0.059110483,-0.049856909,-0.30837787,-0.062178647,-2.380797372,-0.694549497,-1.899694493,2.06884692,-0.577993836,-0.299954922,-0.280848356,0.692089184,-0.649828794,-0.570854407,3.010843577,-2.482698758,-2.04295077,NA
371,Judson University,Elgin,IL,0,0,0.206278794,0.179560028,0.199523737,0.268344799,0.183023602,-0.048094211,-0.05613689,-1.149024143,0.061636904,0.204469616,0.054864895,-0.338580147,-0.201540817,-0.281814541,-0.272821047,-0.206590254,-0.130669156,-0.26437884,-0.325548268,-0.060176043,-0.113427299,-0.694549497,0.098204911,-0.334607684,0.263584993,-0.306269999,-0.244545726,-0.007152487,-0.58859609,-0.163084836,0.610085577,0.237324798,-0.194726057,-0.30195853
372,Kendall College,Chicago,IL,0,0,0.396091511,NA,NA,1.600799304,0.394427737,-0.62324471,-0.653043955,-1.873260778,0.002518676,-0.469097706,-0.814068646,-0.373346962,-0.155423113,-0.262723359,-0.260341263,-0.206590254,-0.130669156,-0.295024831,-0.205355483,-0.062178647,-0.457888146,-0.672065165,-0.46623279,0.12634961,0.188096493,-0.172074609,-0.151772341,-0.084437093,-0.401070936,1.751166763,-0.40710056,-0.513423022,-0.749989498,0.717149379
